ProbeID	GSM1843834_BCR_T100_Probe40.CEL	GSM1843835_BCR_T101_Probe44.CEL	GSM1843836_BCR_T102_Probe49.CEL	GSM1843837_BCR_T103_Probe2.CEL	GSM1843838_BCR_T104_Probe8.CEL	GSM1843839_BCR_T105_Probe14.CEL	GSM1843840_BCR_T96_Probe20.CEL	GSM1843841_BCR_T97_Probe25.CEL	GSM1843842_BCR_T98_Probe30.CEL	GSM1843843_BCR_T99_Probe35.CEL	GSM1843844_ctrl_T100_Probe39.CEL	GSM1843845_ctrl_T101_Probe43.CEL	GSM1843846_ctrl_T102_Probe48.CEL	GSM1843847_ctrl_T103_Probe1.CEL	GSM1843848_ctrl_T104_Probe7.CEL	GSM1843849_ctrl_T105_Probe13.CEL	GSM1843850_ctrl_T96_Probe19.CEL	GSM1843851_ctrl_T97_Probe24.CEL	GSM1843852_ctrl_T98_Probe29.CEL	GSM1843853_ctrl_T99_Probe34.CEL
240257_at	5.041048619	5.140645833	4.709206458	6.292461462	5.963886922	5.835541341	5.749291493	5.937142146	5.954521225	4.592261979	3.997124608	4.084813975	4.059358422	4.523693134	4.520712068	4.36674033	4.469401967	4.494860877	4.033997083	4.671023749
240304_s_at	6.030753526	6.039083981	4.990607607	7.364548876	7.078193893	7.029002783	6.523098115	6.606786764	6.585499471	5.437180838	7.888242137	8.4313354	6.196976845	8.522349699	8.311864629	8.341232182	8.53571775	8.304806972	8.423808324	7.64461984
240666_at	5.308511586	5.608280896	5.65742938	6.163284212	6.113524445	6.006492206	5.302920204	5.207890198	5.419826707	4.664057269	7.07539065	6.805468829	6.005828822	7.291116993	7.033818659	6.954009491	6.423451133	6.511048547	6.317182832	6.400745653
240777_at	9.829075636	10.11924615	9.817565611	10.91198001	10.78254635	10.73526615	10.27403663	10.30001411	10.31369813	9.598271118	8.067466255	8.180772838	7.527824069	9.413702329	9.271522584	9.205589394	8.508279901	8.704344487	8.569167378	7.911906009
241321_at	3.328724952	3.894872895	3.012703427	4.61243695	4.451455432	4.399706658	3.531994791	3.921777028	3.509137052	3.266132901	4.340610999	5.27700407	4.206457371	5.152192611	5.524221738	5.378776109	5.018535445	5.093599171	5.064816871	3.913844083
241505_at	8.498418232	8.357324122	7.860037997	8.374772098	8.15841683	8.037945126	9.287944074	9.188728135	9.255134636	7.944481691	6.571355516	7.109766591	5.758259296	7.237773351	7.248007667	7.257493875	6.924407182	7.014923983	6.819662915	6.421235448
241679_at	5.849790368	5.204131425	5.456068011	6.581511213	6.664515897	7.319461922	6.894453807	6.537626134	7.104806096	5.660156678	4.132514027	3.991872017	4.325215574	4.72491283	4.859817933	4.997721027	4.600673318	4.92698191	4.761455106	4.557732175
241740_at	4.906076418	5.904801682	4.78967393	5.990879405	5.853334938	6.209465981	6.250547062	6.138653376	6.142315439	4.470595254	4.315788791	4.818011514	3.781753911	4.939805504	5.201744224	4.985222019	4.778140281	4.737645395	4.676937285	3.939660278
241942_at	6.53552065	4.485369314	4.17280558	5.192381744	4.684825644	4.96390952	5.916867721	5.987464909	5.675327859	5.582254446	4.712003118	4.134902582	3.427512272	3.558892678	3.912544445	3.758342759	4.443954257	4.552628808	4.484823609	4.615739892
242007_at	5.337404023	6.328962646	5.738878029	6.700432677	6.695292242	6.69442731	6.302956343	6.014792522	6.18416012	4.92512382	6.816490697	7.254550018	6.298256314	7.34137747	7.517690457	7.671650252	7.510700476	7.469901251	7.566251359	5.843528897
242088_at	7.687210119	7.446032269	6.604491286	8.166947517	8.22084614	8.213099799	7.844758274	7.953864154	7.83248628	7.256068896	6.462568453	5.844232367	4.74748542	6.962803478	7.095860002	7.001619066	6.709557808	6.747447822	6.743151025	6.23956837
242149_at	7.882536752	7.23983913	6.579410114	8.267778485	7.881971643	7.940724019	8.497439867	8.488713926	8.528371598	6.864233636	6.314681416	6.317758793	6.225719179	6.880050396	6.868463754	6.633736092	6.784779077	6.911033669	6.880966062	4.76361646
242189_at	5.759611403	5.374398426	4.815408355	6.127569543	5.548388759	6.673154447	6.133171316	5.787913282	6.55584415	5.500037441	4.50975107	4.197828744	3.849429456	4.559524139	4.665302636	4.789322675	3.976294324	4.401511727	4.387157502	3.833506717
242287_at	8.619338178	8.837235549	8.443544234	8.682351847	8.551581049	8.609377831	8.638837901	8.523217264	8.572105842	8.01661095	6.945171273	6.732719757	5.980268615	7.13846746	7.032733541	7.208677648	6.96855208	6.938276448	7.035911745	6.232880798
242346_x_at	6.789881586	6.159922848	6.367627567	6.933663855	6.842570709	6.876446716	6.602502964	6.662667737	6.489343772	6.069084813	7.944068658	7.954396807	7.468562082	7.703937679	7.591667941	7.579549389	7.746308799	7.67859342	7.669532043	7.57032157
242509_at	5.62487505	6.722326065	6.119155002	8.271166091	7.894986946	7.790932785	5.974195647	5.760831259	6.007117991	5.113740164	7.52918619	8.668923919	8.736985866	9.001601805	8.711775567	8.887135284	7.806305143	7.759377562	7.731714724	7.501518409
242525_at	6.672115737	6.630270741	6.785447603	7.686750945	7.533159016	7.347583625	6.485568991	6.328545946	6.264701318	6.179998454	8.140262105	8.809177313	8.842926486	8.777632232	8.548535857	8.503885951	7.584825694	7.788954715	7.583607648	7.409119986
242625_at	7.865010764	7.565189911	7.124519884	7.202858257	7.182159727	7.181386358	7.232909576	7.186621475	7.301051512	7.289092369	6.973994368	4.961764465	4.843472022	6.027365064	5.713377588	5.517938366	6.32145298	6.527826212	6.335245352	6.469575338
242839_at	7.213699846	6.515385772	6.229646284	7.559732864	7.87573639	7.299226853	7.430225997	7.448794156	7.121317108	6.249312716	5.561344169	6.164290355	5.699670234	6.259323833	6.444133032	6.361688457	5.978701019	6.161349821	6.188878476	5.538601362
242908_x_at	5.341571479	6.188831114	5.968570263	5.161507942	5.35100638	5.8111572	5.836755839	5.558904815	5.693737786	5.661257472	3.964553243	4.386362427	4.033035493	4.192448463	4.51043057	4.500998388	4.519172903	4.177459477	4.585226533	4.542336465
242931_at	8.463569259	7.898503052	7.749789352	7.268110471	7.771143935	7.851501307	9.007982514	8.892134615	8.896531445	8.021135005	5.194063364	5.150068402	5.116290379	5.602796087	5.739182617	5.683348073	6.430529303	6.378626315	6.337534572	4.653638244
242968_at	8.843839637	9.217061621	8.956033214	9.067861179	9.687306993	9.784393794	9.462975461	9.415764005	9.454326569	8.35720344	7.420200043	7.906226454	6.417809377	7.540678194	7.882400851	7.90929041	7.538286507	7.45264457	7.412700027	6.892999623
242979_at	6.8403334	7.345021129	6.69320603	7.818552324	7.929802678	7.845204635	7.051389759	7.112074583	6.888939727	6.461811921	5.663917016	6.3219634	5.490791199	6.942057857	6.602578819	6.785227688	5.644437618	5.826094009	5.818179855	4.860626922
243016_at	6.987917192	5.885167617	5.77622742	7.398924334	7.099797661	7.177726581	6.754219392	6.637956283	6.693455637	5.873702024	5.650031098	4.804836126	3.872874683	6.376288089	6.236081258	6.165295797	5.206031836	4.962830953	4.741651926	4.879819296
243107_at	5.737634911	6.369811351	6.073018701	6.768404659	6.541572533	6.703815338	6.579278594	6.507000597	6.654802359	5.678773924	4.690598983	5.31540652	5.006657163	4.894279175	4.698894169	4.521143363	5.042415661	5.203395967	5.103218572	5.007767375
243154_at	9.184838586	9.095103729	9.278170734	9.076269746	9.148431875	8.985328548	9.10662544	8.9775288	9.02491045	9.303258205	7.652462264	8.301925068	8.215248735	7.832870426	8.119886701	8.071081734	8.104280435	7.976574483	8.067078106	7.489312535
243222_at	6.377685469	6.138383008	5.402327378	6.637997835	6.455421894	6.42868557	6.157066162	6.134647364	6.145561146	5.6805445	8.223980907	7.986501054	7.71742423	7.192038847	7.177125031	7.147846091	7.362183461	7.196363653	7.197567521	7.74233953
243296_at	9.823022403	10.18400683	10.05808944	10.12892004	9.907019427	9.761289309	9.820249165	9.943139979	9.869625156	9.896502519	8.648568741	8.345166255	8.377595793	8.987070272	8.886964272	8.856136688	8.4996362	8.567660284	8.436494301	8.560510675
243352_at	5.74027304	5.792437054	5.304240498	6.248085866	5.553395841	5.774716577	5.35545103	5.240278804	5.233825259	5.74619432	7.776021795	7.493063726	7.091191305	7.192986881	7.279611928	7.140179719	6.860782144	6.881928145	6.782810627	7.481366821
243386_at	5.463111911	5.873718371	4.739290707	6.437831331	5.787691965	6.189889219	5.970800322	5.84339501	5.896473755	4.861454217	6.588754733	7.537144035	8.74009914	6.458964613	6.74550825	6.497058216	7.087928374	7.332293541	7.13961465	6.477751656
243713_at	4.307060121	5.04949382	3.838022178	5.617582205	5.553633423	5.895666479	4.893145974	5.102587582	4.869749252	4.106409609	6.177677202	6.552252476	5.40685852	6.406903933	6.681880447	6.564246494	6.121153678	6.317459315	6.313690018	5.635021319
243721_at	9.104692662	7.641629487	7.346064905	9.031609974	8.987166444	8.865230294	9.186244885	8.942377322	9.051342724	8.933056709	6.749363848	5.731460207	5.161508983	6.455869568	6.531727102	6.331387281	6.886350397	7.051451817	6.976407173	6.568377877
243810_at	6.627262922	5.656505819	5.815958683	6.848126773	6.607878909	6.378845611	5.311693611	5.361366834	5.49771844	6.508104051	8.384693668	7.591118338	7.389905178	7.939870646	7.835072241	7.960046421	7.581922291	7.532909285	7.611710081	7.777356193
244035_at	6.804321809	8.067892943	7.755573848	7.463588581	7.720527983	7.530907886	8.364602901	8.384072145	8.338135897	6.534738691	5.438567252	6.447587958	6.577275231	5.835098735	6.208829884	6.0914017	7.273996482	7.376615251	7.186202526	5.565887561
244387_at	6.168550396	6.618287256	6.202645245	7.729727754	7.856596632	7.809845705	5.887100299	5.422343035	6.035802316	5.988786393	9.069805361	8.853059192	7.964438371	9.207504921	9.338045086	9.273151097	7.973493834	7.975759708	8.046225361	9.142452882
244675_at	6.240282855	6.477042037	6.225693006	7.732711514	7.575995736	7.346374606	8.028333196	8.009187068	8.113275785	5.560335215	4.283358143	4.555470258	4.148450488	5.345513873	5.184254492	5.268167956	6.01540342	6.272434733	6.002079822	4.536700435
266_s_at	6.713186109	6.851062583	6.499498953	7.615776508	7.623159684	8.018867565	7.40117589	7.332452627	7.380872674	5.828360381	8.65005298	9.133941183	8.985179726	8.892943117	9.208316627	9.294194032	9.014373341	8.999886693	9.103390805	8.223636731
35820_at	9.528732474	9.581156009	9.50986378	9.482101872	9.241755273	9.1957006	9.136911406	9.229002425	9.230275677	9.392068277	8.223198696	7.913979159	7.450647785	8.53125814	8.313350201	8.29004404	8.362918722	8.488179255	8.46777729	8.140290704
36711_at	10.29609493	11.23641306	10.88543041	9.730563997	10.04830891	10.08084185	10.31842609	10.24154354	10.37965365	10.56443105	8.674065605	9.064399499	8.852726494	8.916789586	8.997873843	8.988664494	9.297840979	9.33153718	9.214531632	8.672763726
37028_at	9.384287213	9.134693323	8.942374813	9.310544911	9.251876353	9.10120269	9.224768533	9.31989059	9.292609503	9.172221018	8.239955019	7.821195683	8.323575021	8.179778602	8.082775043	7.973520062	8.266311656	8.33212826	8.22436271	8.046846869
38521_at	11.95269284	12.15492687	12.04429192	11.94997926	11.92520569	11.86567626	11.8293444	11.86417948	11.86892229	11.77436415	10.89845827	10.94759544	10.10597831	11.08074771	10.98371494	10.95082348	10.96725754	11.0602027	10.99055409	10.91889649
41397_at	6.515520375	6.409801553	6.098476256	6.836071169	6.60300809	6.449293615	6.329709753	6.369882597	6.212288363	6.404916269	7.76251172	7.784752806	7.23719168	7.441914222	7.464217457	7.505257939	7.611655007	7.446953056	7.498362425	7.548756914
44790_s_at	10.87575727	10.34304942	10.23512254	11.41049031	11.22601226	11.31496212	10.58902457	10.599047	10.6484334	10.46857514	12.32783784	12.44393161	12.29473458	12.08204978	12.25073576	12.2869462	12.13256891	12.09813036	12.08113238	12.0118866
57540_at	7.8610504	8.390489096	8.318062169	7.306966661	7.282456559	7.316641086	8.307622332	8.178448799	8.223423817	7.704886874	6.796600055	7.113683501	6.997103309	6.440200006	6.492362467	6.533186709	7.317319078	7.180670122	7.148375928	6.312886223
57588_at	5.937573986	5.605328614	5.25934201	6.644009582	6.388488056	6.287510256	6.324269826	5.954305316	6.644392574	5.478572625	4.81838729	4.689870652	4.467662284	4.70156581	4.663640263	4.375605592	4.678195095	4.947215332	4.727614688	4.497468021
60471_at	7.291848652	9.234107938	9.162501708	8.291756091	8.121926792	8.000039643	8.360113078	8.307408598	8.409451488	7.46318651	6.282171905	7.171259686	6.355006589	7.15895766	7.109739231	6.975472263	7.447131005	7.538124372	7.358910258	6.631949613
64408_s_at	9.068236727	8.193488979	8.144038698	9.493759742	9.122680094	9.11352152	8.81783658	8.692149479	8.645784191	8.478840656	7.830371682	7.720548155	7.0762436	8.315455937	8.172681454	8.247696855	7.794108978	7.824740349	7.697333975	6.78740986
64900_at	8.395921506	7.921865568	7.919810983	8.232909999	8.574056467	8.447258986	8.215370688	8.050432298	8.126051193	8.08218086	6.299734963	6.050389176	6.279183172	7.195928841	7.295390199	7.22973419	7.003488709	7.262624357	7.038866988	6.857468734
